transaction_id,user_id,amount,transaction_time,location,device_id,merchant,fraud_flag
T391,U263,48924,23-01-24 7:30,Bangalore,D32,Swiggy,0
T392,U612,32488,20-03-24 8:33,Hyderabad,D128,Zomato,0
T393,U1763,40644,02-09-24 13:49,Mumbai,D482,Paytm,0
T394,U1765,29636,19-08-24 8:58,Hyderabad,D167,Amazon,0
T395,U445,30302,22-06-24 18:42,Chennai,D117,Zomato,0
T396,U1699,8769,06-10-24 22:53,Delhi,D493,Amazon,1
T397,U876,13440,18-06-24 18:28,Chennai,D19,Swiggy,0
T398,U1870,32041,08-04-24 22:27,Bangalore,D233,Paytm,0
T399,U332,253,14-03-24 16:21,Hyderabad,D467,Swiggy,0
T400,U348,31284,11-11-24 0:09,Hyderabad,D330,Swiggy,0
T401,U1466,13609,18-02-24 9:17,Delhi,D50,Paytm,0
T402,U1215,43747,20-06-24 15:36,Chennai,D249,Zomato,0
T403,U911,19953,15-07-24 12:41,Bangalore,D73,Amazon,0
T404,U1023,32405,18-07-24 16:33,Mumbai,D95,Zomato,0
T405,U259,13071,05-08-24 23:35,Mumbai,D33,Swiggy,0
T406,U1989,44871,21-03-24 3:52,Delhi,D4,Swiggy,0
T407,U1194,45310,07-02-24 0:47,Chennai,D435,Paytm,0
T408,U1812,6964,21-05-24 22:02,Bangalore,D375,Flipkart,0
T409,U886,42818,15-10-24 14:20,Delhi,D140,Paytm,0
T410,U548,4673,22-05-24 10:50,Chennai,D397,Flipkart,0
T411,U319,35288,05-01-24 7:08,Bangalore,D70,Amazon,0
T412,U1737,23726,06-07-24 4:57,Mumbai,D108,Zomato,0
T413,U515,30839,29-11-24 14:05,Chennai,D422,Swiggy,0
T414,U230,34996,22-08-24 20:04,Hyderabad,D162,Amazon,0
T415,U1942,27100,01-05-24 11:58,Hyderabad,D253,Amazon,0
T416,U1731,3762,07-09-24 19:38,Mumbai,D165,Swiggy,0
T417,U204,20809,10-01-24 21:36,Mumbai,D352,Zomato,0
T418,U1849,22143,29-10-24 10:46,Mumbai,D333,Paytm,0
T419,U1258,36857,07-07-24 23:24,Delhi,D377,Paytm,0
T420,U1127,15354,05-11-24 19:25,Hyderabad,D135,Zomato,0
T421,U389,45730,02-07-24 2:14,Delhi,D126,Zomato,0
T422,U1537,5409,26-07-24 4:19,Delhi,D376,Paytm,0
T423,U1869,4255,07-10-24 2:13,Hyderabad,D81,Amazon,0
T424,U965,14263,08-05-24 21:50,Chennai,D257,Zomato,0
T425,U1239,38815,12-09-24 0:18,Hyderabad,D315,Amazon,0
T426,U165,19977,04-11-24 12:01,Delhi,D225,Zomato,0
T427,U833,43084,19-08-24 10:46,Chennai,D37,Swiggy,1
T428,U491,31068,15-06-24 5:42,Bangalore,D372,Amazon,0
T429,U945,34675,19-10-24 12:27,Mumbai,D238,Zomato,0
T430,U675,41267,17-07-24 14:54,Bangalore,D493,Swiggy,0
T431,U1929,45687,14-04-24 15:25,Mumbai,D53,Swiggy,0
T432,U323,47136,10-01-24 16:05,Hyderabad,D27,Zomato,0
T433,U1669,36189,15-03-24 12:20,Delhi,D328,Flipkart,0
T434,U1199,20595,12-09-24 6:34,Bangalore,D144,Flipkart,0
T435,U1676,11454,10-02-24 12:47,Mumbai,D272,Zomato,0
T436,U1293,23757,17-10-24 3:23,Hyderabad,D305,Flipkart,0
T437,U1003,20792,22-02-24 15:22,Delhi,D344,Swiggy,0
T438,U299,8399,13-12-24 1:08,Chennai,D493,Zomato,1
T439,U1334,26945,14-10-24 14:51,Bangalore,D198,Paytm,0
T440,U945,18941,27-10-24 1:29,Hyderabad,D125,Amazon,0
T441,U1348,10560,16-10-24 6:12,Mumbai,D377,Flipkart,0
T442,U778,24481,07-07-24 2:27,Bangalore,D486,Paytm,0
T443,U17,38129,23-03-24 22:10,Mumbai,D439,Flipkart,0
T444,U1488,29943,11-04-24 6:34,Mumbai,D292,Flipkart,0
T445,U1412,11120,10-07-24 11:00,Delhi,D381,Paytm,0
T446,U1842,28757,28-05-24 4:58,Bangalore,D231,Zomato,0
T447,U298,26246,27-01-24 3:16,Chennai,D338,Flipkart,1
T448,U232,19407,06-01-24 23:57,Hyderabad,D489,Zomato,0
T449,U1424,39325,11-08-24 13:21,Delhi,D407,Swiggy,0
T450,U1214,43535,16-08-24 8:42,Mumbai,D40,Flipkart,0
T451,U1512,24215,02-07-24 2:08,Bangalore,D130,Amazon,0
T452,U353,4037,20-11-24 3:24,Delhi,D209,Swiggy,0
T453,U541,10108,22-08-24 22:26,Delhi,D292,Flipkart,0
T454,U716,33925,14-09-24 15:10,Mumbai,D105,Paytm,0
T455,U973,10746,20-03-24 14:43,Chennai,D111,Flipkart,0
T456,U823,11791,18-05-24 0:19,Chennai,D182,Zomato,0
T457,U1465,13300,08-05-24 0:49,Mumbai,D318,Flipkart,0
T458,U419,8933,12-07-24 13:54,Delhi,D333,Swiggy,0
T459,U772,24379,26-11-24 16:48,Delhi,D163,Paytm,0
T460,U582,46027,26-01-24 11:06,Bangalore,D114,Paytm,0
T461,U1409,38705,30-09-24 17:41,Delhi,D401,Amazon,0
T462,U1674,43724,08-05-24 12:15,Chennai,D329,Swiggy,0
T463,U32,48273,17-10-24 7:40,Chennai,D456,Swiggy,0
T464,U311,36915,15-11-24 4:01,Hyderabad,D320,Paytm,0
T465,U1332,35090,15-09-24 9:50,Delhi,D279,Paytm,0
T466,U382,9096,20-02-24 15:15,Chennai,D439,Zomato,0
T467,U1874,11679,22-08-24 15:12,Bangalore,D363,Zomato,0
T468,U1677,23222,14-11-24 5:56,Hyderabad,D380,Paytm,0
T469,U1531,6119,22-09-24 10:28,Mumbai,D55,Flipkart,0
T470,U1843,11654,23-08-24 7:49,Chennai,D199,Swiggy,0
T471,U701,27130,24-07-24 15:45,Mumbai,D218,Amazon,1
T472,U835,23139,21-10-24 20:04,Mumbai,D80,Amazon,0
T473,U231,22050,28-04-24 0:25,Delhi,D323,Flipkart,0
T474,U243,31001,09-05-24 18:23,Chennai,D231,Paytm,0
T475,U1909,12765,21-10-24 6:26,Bangalore,D436,Swiggy,0
T476,U1106,37967,19-02-24 1:05,Hyderabad,D479,Swiggy,0
T477,U1078,46955,30-05-24 6:14,Delhi,D246,Swiggy,1
T478,U1072,623,20-03-24 1:27,Chennai,D156,Paytm,0
T479,U182,5838,16-03-24 6:28,Hyderabad,D404,Flipkart,0
T480,U939,44971,21-06-24 6:21,Mumbai,D103,Paytm,0
T481,U140,17005,03-09-24 2:18,Mumbai,D384,Paytm,0
T482,U1329,3886,09-08-24 23:23,Bangalore,D11,Paytm,0
T483,U986,14233,09-07-24 11:38,Delhi,D430,Paytm,0
T484,U1293,9692,11-07-24 7:16,Delhi,D48,Zomato,0
T485,U859,45444,07-07-24 16:07,Delhi,D474,Flipkart,0
T486,U79,41579,11-06-24 13:04,Hyderabad,D414,Zomato,0
T487,U968,90,20-02-24 2:20,Bangalore,D137,Swiggy,0
T488,U47,12879,15-04-24 15:40,Mumbai,D213,Swiggy,0
T489,U561,35646,23-05-24 7:42,Hyderabad,D65,Amazon,0
T490,U1487,28585,17-03-24 3:58,Delhi,D355,Swiggy,0
T491,U1333,20332,02-05-24 14:58,Mumbai,D32,Flipkart,0
T492,U431,22692,07-09-24 7:50,Delhi,D210,Flipkart,0
T493,U358,35059,14-05-24 5:32,Mumbai,D213,Flipkart,0
T494,U1070,1605,07-02-24 8:27,Chennai,D276,Amazon,0
T495,U33,6615,20-03-24 0:25,Chennai,D359,Paytm,0
T496,U1004,14672,13-02-24 7:16,Mumbai,D498,Amazon,0
T497,U1592,8241,10-10-24 8:14,Mumbai,D199,Paytm,0
T498,U1681,2003,06-07-24 14:29,Bangalore,D216,Flipkart,0
T499,U1397,12518,12-06-24 5:06,Hyderabad,D199,Amazon,0
T500,U155,38005,10-01-24 16:57,Hyderabad,D337,Flipkart,0
T501,U1013,13843,15-03-24 5:29,Mumbai,D397,Amazon,0
T502,U1390,4057,25-07-24 4:44,Bangalore,D43,Swiggy,0
T503,U1979,598,01-09-24 7:10,Delhi,D363,Zomato,0
T504,U1179,30259,07-08-24 12:13,Hyderabad,D50,Swiggy,0
T505,U1406,2584,28-02-24 19:54,Mumbai,D379,Amazon,0
T506,U1983,2924,03-04-24 4:19,Chennai,D75,Amazon,0
T507,U521,11365,03-03-24 9:25,Mumbai,D432,Amazon,0
T508,U1641,31482,09-12-24 3:30,Bangalore,D83,Paytm,0
T509,U1329,28939,29-07-24 7:51,Chennai,D327,Amazon,0
T510,U1065,17948,08-06-24 3:22,Hyderabad,D110,Paytm,1
T511,U824,25954,07-10-24 18:52,Chennai,D286,Zomato,0
T512,U1148,32158,09-12-24 5:30,Hyderabad,D104,Zomato,0
T513,U1870,21033,14-06-24 22:52,Chennai,D111,Zomato,0
T514,U850,13964,27-02-24 7:28,Hyderabad,D171,Swiggy,0
T515,U1239,35794,14-03-24 13:23,Hyderabad,D152,Zomato,0
T516,U1127,16697,09-10-24 6:26,Delhi,D405,Amazon,1
T517,U647,8868,06-12-24 22:43,Bangalore,D158,Paytm,0
T518,U541,5253,06-03-24 18:19,Chennai,D371,Amazon,0
T519,U953,39257,10-01-24 14:27,Bangalore,D26,Flipkart,1
T520,U793,13418,28-10-24 22:26,Delhi,D46,Amazon,0
T521,U1312,24220,08-12-24 19:05,Hyderabad,D331,Swiggy,0
T522,U1081,7909,20-04-24 23:52,Delhi,D496,Zomato,0
T523,U1232,11344,02-02-24 10:25,Hyderabad,D334,Swiggy,0
T524,U1787,43236,16-08-24 6:54,Chennai,D473,Zomato,0
T525,U1500,23282,24-11-24 20:16,Mumbai,D362,Swiggy,0
T526,U837,800,23-10-24 8:38,Hyderabad,D49,Paytm,0
T527,U397,17014,07-07-24 13:26,Chennai,D24,Paytm,0
T528,U1717,28943,25-07-24 7:20,Delhi,D142,Swiggy,0
T529,U838,20534,27-09-24 5:48,Hyderabad,D389,Amazon,0
T530,U990,41642,26-10-24 5:00,Delhi,D289,Paytm,0
T531,U662,5705,03-07-24 7:21,Bangalore,D447,Amazon,0
T532,U298,17627,25-04-24 3:47,Chennai,D335,Flipkart,0
T533,U691,38856,20-07-24 23:41,Mumbai,D18,Amazon,0
T534,U1747,38479,11-05-24 8:51,Hyderabad,D187,Flipkart,0
T535,U1160,13277,18-03-24 19:08,Bangalore,D410,Flipkart,0
T536,U408,46518,05-06-24 5:06,Delhi,D37,Paytm,0
T537,U462,14802,24-06-24 7:10,Hyderabad,D478,Flipkart,0
T538,U801,29771,17-08-24 1:40,Delhi,D467,Amazon,0
T539,U1422,13645,20-07-24 8:34,Chennai,D191,Swiggy,0
T540,U545,7198,26-10-24 9:42,Bangalore,D289,Zomato,0
T541,U89,8615,23-06-24 2:47,Mumbai,D133,Flipkart,0
T542,U832,41823,31-05-24 14:49,Chennai,D461,Paytm,0
T543,U257,31860,12-08-24 22:21,Bangalore,D466,Swiggy,0
T544,U1641,27272,01-07-24 4:50,Delhi,D96,Amazon,0
T545,U1868,9106,24-10-24 13:50,Bangalore,D69,Amazon,0
T546,U816,27431,23-03-24 8:18,Chennai,D150,Zomato,0
T547,U187,35944,12-08-24 15:32,Bangalore,D142,Swiggy,0
T548,U1374,15530,30-08-24 22:49,Hyderabad,D166,Paytm,0
T549,U776,44503,09-03-24 12:53,Bangalore,D92,Amazon,0
T550,U1974,44026,21-08-24 16:12,Hyderabad,D375,Zomato,0
T551,U1231,32804,26-07-24 12:36,Hyderabad,D441,Flipkart,0
T552,U639,31862,12-02-24 1:53,Delhi,D166,Zomato,0
T553,U1172,764,08-03-24 6:35,Hyderabad,D247,Zomato,0
T554,U720,29901,28-06-24 5:36,Delhi,D424,Flipkart,0
T555,U1444,37695,15-08-24 10:30,Mumbai,D439,Paytm,0
T556,U730,15309,17-02-24 23:24,Mumbai,D351,Zomato,0
T557,U1649,30542,07-12-24 22:30,Bangalore,D464,Paytm,0
T558,U1553,34346,27-09-24 12:31,Mumbai,D243,Swiggy,0
T559,U1966,31501,15-11-24 11:30,Hyderabad,D68,Amazon,1
T560,U1589,36323,14-03-24 8:53,Bangalore,D395,Flipkart,0
T561,U1180,48441,10-02-24 0:14,Mumbai,D360,Swiggy,0
T562,U1201,48936,18-03-24 10:51,Delhi,D448,Flipkart,0
T563,U786,30350,13-11-24 12:46,Chennai,D284,Paytm,0
T564,U1242,12507,26-04-24 10:19,Mumbai,D51,Flipkart,0
T565,U1621,17379,29-04-24 5:53,Chennai,D5,Swiggy,0
T566,U732,13074,19-05-24 0:58,Chennai,D175,Paytm,0
T567,U486,43861,11-10-24 14:25,Bangalore,D433,Paytm,0
T568,U146,47829,06-01-24 14:49,Hyderabad,D237,Amazon,0
T569,U587,25840,06-10-24 16:53,Hyderabad,D307,Flipkart,0
T570,U1974,37306,20-08-24 0:10,Bangalore,D451,Paytm,0
T571,U558,28538,13-05-24 5:49,Bangalore,D228,Swiggy,0
T572,U1464,19342,30-03-24 12:32,Mumbai,D96,Paytm,0
T573,U1665,29547,22-10-24 17:45,Mumbai,D261,Flipkart,0
T574,U237,8272,20-03-24 3:51,Hyderabad,D340,Amazon,0
T575,U1328,7626,25-05-24 12:57,Chennai,D391,Zomato,0
T576,U769,20793,09-06-24 13:15,Hyderabad,D130,Zomato,0
T577,U1774,9629,01-10-24 21:23,Chennai,D463,Flipkart,0
T578,U685,29508,16-06-24 0:41,Bangalore,D490,Amazon,0
T579,U255,2251,14-01-24 13:37,Hyderabad,D406,Swiggy,0
T580,U1976,47880,10-04-24 17:51,Hyderabad,D368,Amazon,0
T581,U400,8318,23-10-24 8:21,Hyderabad,D472,Zomato,0
T582,U1592,8696,09-10-24 8:15,Delhi,D141,Zomato,0
T583,U1078,29402,05-10-24 20:42,Delhi,D439,Amazon,0
T584,U1536,7206,25-06-24 5:30,Mumbai,D451,Flipkart,0
T585,U333,12127,26-07-24 9:35,Bangalore,D80,Swiggy,0
T586,U962,26957,01-06-24 5:07,Chennai,D116,Paytm,0
T587,U114,13815,28-08-24 0:49,Chennai,D455,Zomato,0
T588,U518,49101,30-08-24 1:15,Hyderabad,D85,Flipkart,0
T589,U1213,4456,28-07-24 22:13,Hyderabad,D192,Swiggy,0
T590,U796,13674,01-04-24 10:25,Chennai,D409,Flipkart,0
T591,U971,12881,24-08-24 9:33,Chennai,D245,Flipkart,0
T592,U1824,6160,08-08-24 16:33,Bangalore,D229,Zomato,0
T593,U1233,49411,18-02-24 21:36,Delhi,D482,Zomato,0
T594,U877,21855,24-03-24 6:07,Hyderabad,D290,Paytm,0
T595,U19,27363,17-05-24 3:04,Hyderabad,D159,Paytm,0
T596,U626,30590,05-03-24 20:17,Bangalore,D329,Flipkart,0
T597,U852,22167,05-12-24 2:07,Delhi,D105,Swiggy,0
T598,U1486,38458,13-05-24 5:20,Delhi,D427,Amazon,0
T599,U1967,16446,20-11-24 0:53,Mumbai,D303,Swiggy,0
T600,U248,22091,13-08-24 15:12,Chennai,D325,Swiggy,0
T601,U883,17237,30-09-24 19:31,Bangalore,D139,Paytm,1
T602,U269,5153,09-12-24 19:46,Mumbai,D173,Zomato,0
T603,U817,40652,28-08-24 10:46,Delhi,D268,Paytm,0
T604,U1140,40634,17-02-24 16:31,Bangalore,D158,Swiggy,0
T605,U1041,41183,19-06-24 23:55,Bangalore,D72,Paytm,0
T606,U74,26489,07-03-24 21:10,Delhi,D127,Zomato,0
T607,U341,13703,13-01-24 10:47,Hyderabad,D362,Paytm,0
T608,U525,7795,31-08-24 7:51,Mumbai,D327,Amazon,0
T609,U1136,6949,05-04-24 9:00,Chennai,D179,Zomato,0
T610,U350,9952,22-06-24 2:51,Bangalore,D372,Zomato,0
T611,U1695,11319,12-10-24 20:19,Delhi,D173,Paytm,0
T612,U504,46857,14-05-24 6:22,Hyderabad,D152,Flipkart,0
T613,U1293,36497,18-11-24 14:51,Bangalore,D110,Paytm,0
T614,U792,8061,08-05-24 4:27,Bangalore,D440,Amazon,0
T615,U1562,49117,26-06-24 4:40,Delhi,D357,Zomato,0
T616,U605,43328,25-05-24 10:51,Delhi,D460,Zomato,0
T617,U1706,46642,10-10-24 16:26,Delhi,D4,Zomato,0
T618,U404,38965,03-08-24 4:36,Delhi,D321,Flipkart,1
T619,U619,11595,03-05-24 0:07,Delhi,D445,Swiggy,0
T620,U29,18560,14-06-24 20:21,Bangalore,D498,Amazon,0
T621,U1155,4778,28-06-24 17:52,Hyderabad,D335,Swiggy,0
T622,U256,41567,15-06-24 20:16,Bangalore,D385,Flipkart,0
T623,U1593,16583,25-09-24 21:55,Mumbai,D467,Zomato,0
T624,U1939,44243,29-09-24 19:27,Delhi,D256,Swiggy,0
T625,U1730,36337,19-09-24 11:00,Mumbai,D339,Paytm,0
T626,U1363,18678,08-11-24 5:38,Hyderabad,D294,Amazon,0
T627,U805,24159,02-01-24 17:24,Bangalore,D104,Paytm,0
T628,U918,16070,30-03-24 10:09,Mumbai,D31,Zomato,0
T629,U1689,36753,18-02-24 19:48,Mumbai,D411,Zomato,0
T630,U718,12010,20-11-24 8:23,Delhi,D5,Zomato,0
T631,U1450,41705,04-08-24 15:03,Mumbai,D385,Paytm,0
T632,U1760,18067,11-12-24 4:06,Delhi,D247,Zomato,0
T633,U141,35339,13-05-24 1:03,Delhi,D459,Zomato,0
T634,U278,14511,17-04-24 5:52,Mumbai,D464,Paytm,0
T635,U515,34574,01-02-24 2:28,Bangalore,D213,Flipkart,0
T636,U1165,2786,21-05-24 7:34,Delhi,D479,Swiggy,0
T637,U496,49521,24-07-24 9:26,Mumbai,D100,Flipkart,0
T638,U1540,31882,22-03-24 21:18,Mumbai,D334,Swiggy,0
T639,U1047,33057,26-01-24 2:19,Bangalore,D144,Paytm,0
T640,U861,30404,29-01-24 21:43,Chennai,D452,Amazon,0
T641,U579,1624,12-07-24 16:19,Mumbai,D110,Zomato,0
T642,U576,24478,26-03-24 4:57,Mumbai,D375,Paytm,0
T643,U1566,20314,18-10-24 3:20,Delhi,D201,Amazon,0
T644,U386,16860,14-07-24 18:17,Hyderabad,D306,Zomato,0
T645,U998,33937,10-04-24 18:16,Mumbai,D59,Swiggy,0
T646,U1872,38555,02-11-24 18:54,Hyderabad,D3,Zomato,0
T647,U1700,11720,31-03-24 1:40,Hyderabad,D162,Amazon,0
T648,U1902,12594,04-04-24 22:02,Delhi,D286,Paytm,0
T649,U279,25150,16-06-24 7:26,Mumbai,D468,Amazon,0
T650,U530,15019,18-09-24 18:50,Chennai,D199,Paytm,0
T651,U3,13447,12-12-24 4:04,Hyderabad,D189,Amazon,1
T652,U984,9627,12-08-24 13:34,Chennai,D435,Swiggy,0
T653,U808,34310,05-11-24 16:44,Delhi,D116,Zomato,0
T654,U1680,8280,28-03-24 12:25,Mumbai,D2,Flipkart,0
T655,U1416,23014,29-01-24 6:47,Hyderabad,D367,Amazon,0
T656,U615,17998,12-01-24 20:19,Delhi,D336,Zomato,0
T657,U652,13252,26-11-24 5:35,Mumbai,D429,Flipkart,0
T658,U1770,14220,08-10-24 11:57,Chennai,D292,Paytm,0
T659,U1643,49484,01-11-24 1:50,Delhi,D145,Paytm,0
T660,U1915,13063,28-11-24 22:39,Hyderabad,D133,Zomato,0
T661,U978,15697,12-01-24 17:52,Bangalore,D416,Zomato,0
T662,U932,8972,27-11-24 2:59,Bangalore,D96,Paytm,0
T663,U229,15003,01-10-24 17:51,Hyderabad,D12,Paytm,0
T664,U738,15790,10-05-24 19:09,Mumbai,D381,Swiggy,1
T665,U1949,6549,16-03-24 7:27,Mumbai,D478,Zomato,1
T666,U999,13558,08-04-24 12:09,Bangalore,D364,Swiggy,0
T667,U1631,33402,10-06-24 7:24,Bangalore,D478,Swiggy,0
T668,U429,28603,02-11-24 18:43,Mumbai,D414,Amazon,0
T669,U975,36057,24-09-24 18:38,Mumbai,D109,Paytm,0
T670,U987,41182,01-04-24 10:47,Chennai,D278,Amazon,0
T671,U1199,4855,06-04-24 21:45,Delhi,D294,Zomato,0
T672,U1489,37370,14-06-24 23:25,Delhi,D93,Swiggy,0
T673,U1567,17786,31-01-24 4:06,Hyderabad,D174,Amazon,0
T674,U1559,18516,15-04-24 7:23,Chennai,D277,Zomato,0
T675,U63,40717,13-06-24 6:32,Hyderabad,D281,Paytm,0
T676,U261,32764,28-09-24 19:02,Chennai,D258,Flipkart,0
T677,U1199,18158,07-11-24 17:09,Mumbai,D335,Swiggy,0
T678,U1271,48395,07-03-24 13:42,Bangalore,D170,Amazon,1
T679,U1957,47759,24-11-24 18:37,Mumbai,D39,Zomato,0
T680,U1256,49516,20-10-24 22:39,Mumbai,D481,Amazon,0
T681,U1469,41452,03-02-24 1:25,Delhi,D181,Zomato,0
T682,U307,6062,10-09-24 0:45,Bangalore,D258,Zomato,0
T683,U1275,38702,08-02-24 4:46,Mumbai,D289,Zomato,0
T684,U1875,2449,07-06-24 10:58,Chennai,D426,Paytm,0
T685,U1718,36133,29-03-24 3:32,Mumbai,D137,Paytm,0
T686,U358,34489,01-01-24 6:38,Mumbai,D184,Flipkart,0
T687,U661,39152,16-11-24 5:32,Hyderabad,D54,Flipkart,0
T688,U1373,22742,08-04-24 4:55,Mumbai,D344,Flipkart,0
T689,U1625,26614,18-05-24 1:21,Chennai,D42,Flipkart,0
T690,U310,24296,29-06-24 8:05,Bangalore,D278,Zomato,1
T691,U828,43706,30-11-24 7:46,Hyderabad,D334,Paytm,0
T692,U1098,12394,08-05-24 10:31,Chennai,D268,Swiggy,0
T693,U718,15473,29-10-24 21:22,Hyderabad,D297,Paytm,0
T694,U862,24750,21-10-24 21:36,Chennai,D9,Flipkart,0
T695,U1036,43184,22-03-24 21:06,Mumbai,D30,Swiggy,0
T696,U484,26296,26-08-24 18:58,Delhi,D448,Paytm,0
T697,U732,16882,09-09-24 23:10,Mumbai,D159,Amazon,0
T698,U1683,25097,09-05-24 22:06,Mumbai,D369,Zomato,0
T699,U1202,48536,11-09-24 10:59,Hyderabad,D419,Swiggy,0
T700,U1327,27838,22-03-24 18:51,Bangalore,D215,Flipkart,1
T701,U510,29354,25-11-24 22:35,Hyderabad,D445,Paytm,0
T702,U79,10391,20-10-24 12:27,Bangalore,D135,Amazon,0
T703,U1618,43305,07-01-24 23:08,Mumbai,D82,Swiggy,0
T704,U1951,43662,22-04-24 11:19,Delhi,D56,Swiggy,0
T705,U1900,47835,25-04-24 20:13,Mumbai,D39,Swiggy,0
T706,U493,29449,24-07-24 5:07,Delhi,D265,Flipkart,0
T707,U206,48716,03-04-24 20:36,Hyderabad,D215,Amazon,0
T708,U750,27537,02-02-24 10:06,Mumbai,D155,Paytm,0
T709,U1189,32717,29-04-24 22:11,Mumbai,D190,Flipkart,0
T710,U1210,35038,19-08-24 7:01,Chennai,D139,Swiggy,0
T711,U594,22605,14-04-24 9:00,Chennai,D176,Flipkart,0
T712,U784,7213,18-08-24 21:14,Chennai,D210,Amazon,1
T713,U813,25409,16-05-24 2:27,Hyderabad,D381,Swiggy,0
T714,U1316,41131,29-08-24 4:08,Hyderabad,D479,Zomato,0
T715,U1099,10008,14-11-24 15:00,Hyderabad,D124,Amazon,0
T716,U548,16528,01-08-24 20:50,Bangalore,D33,Paytm,0
T717,U548,35042,24-05-24 5:03,Mumbai,D454,Swiggy,0
T718,U399,39907,19-03-24 20:16,Hyderabad,D37,Amazon,0
T719,U410,23679,17-01-24 11:10,Bangalore,D297,Zomato,0
T720,U660,32167,05-02-24 20:53,Delhi,D31,Swiggy,0
T721,U453,33893,08-02-24 8:38,Delhi,D427,Flipkart,0
T722,U1529,27559,15-06-24 18:14,Delhi,D126,Paytm,0
T723,U518,2869,29-03-24 13:31,Delhi,D481,Flipkart,0
T724,U1802,15247,09-06-24 23:19,Delhi,D344,Swiggy,0
T725,U278,18650,10-07-24 12:38,Mumbai,D313,Swiggy,0
T726,U569,13162,15-06-24 5:37,Mumbai,D5,Swiggy,0
T727,U423,40567,18-02-24 0:51,Bangalore,D16,Paytm,0
T728,U130,8733,14-10-24 23:05,Delhi,D178,Zomato,0
T729,U1015,27944,05-05-24 20:22,Delhi,D174,Flipkart,0
T730,U517,13758,12-10-24 20:29,Mumbai,D382,Flipkart,0
T731,U565,19311,07-03-24 10:51,Bangalore,D376,Swiggy,0
T732,U941,2709,04-09-24 0:02,Chennai,D418,Amazon,0
T733,U1235,38231,23-06-24 14:34,Mumbai,D243,Paytm,0
T734,U1530,31485,21-05-24 10:10,Hyderabad,D115,Flipkart,0
T735,U1162,49466,28-07-24 19:32,Bangalore,D41,Amazon,0
T736,U1374,2747,17-06-24 8:19,Hyderabad,D350,Zomato,0
T737,U1662,2029,05-06-24 17:59,Bangalore,D150,Amazon,0
T738,U1103,1914,26-05-24 10:47,Delhi,D336,Flipkart,0
T739,U262,48366,09-05-24 17:47,Bangalore,D258,Zomato,0
T740,U539,11267,03-07-24 3:45,Hyderabad,D372,Amazon,0
T741,U1034,14088,16-10-24 21:29,Chennai,D28,Swiggy,0
T742,U337,33416,02-10-24 19:53,Delhi,D437,Swiggy,0
T743,U1783,17375,25-01-24 5:57,Bangalore,D194,Paytm,0
T744,U1380,1197,05-12-24 7:01,Hyderabad,D495,Flipkart,0
T745,U543,8543,14-10-24 8:41,Hyderabad,D126,Amazon,0
T746,U937,29692,02-05-24 8:22,Mumbai,D121,Zomato,0
T747,U1885,9002,01-11-24 10:39,Bangalore,D442,Flipkart,0
T748,U310,24994,02-06-24 12:21,Delhi,D149,Flipkart,0
T749,U1740,21000,29-03-24 4:54,Bangalore,D423,Flipkart,0
T750,U1653,17402,11-07-24 16:05,Chennai,D319,Amazon,0
T751,U1153,8564,31-10-24 12:31,Hyderabad,D423,Swiggy,0
T752,U1090,19769,28-03-24 5:29,Bangalore,D41,Flipkart,0
T753,U61,21252,23-10-24 5:48,Mumbai,D136,Flipkart,0
T754,U92,2690,21-01-24 19:47,Hyderabad,D323,Amazon,0
T755,U270,9078,10-05-24 18:05,Bangalore,D418,Zomato,0
T756,U1328,14056,01-01-24 12:46,Delhi,D61,Swiggy,0
T757,U1195,39012,11-09-24 13:41,Chennai,D316,Zomato,0
T758,U1551,2124,11-12-24 5:50,Delhi,D388,Swiggy,0
T759,U1708,26615,14-11-24 22:05,Hyderabad,D484,Paytm,0
T760,U15,14448,09-11-24 4:47,Hyderabad,D472,Zomato,0
T761,U1051,8352,27-01-24 22:42,Hyderabad,D286,Flipkart,0
T762,U1008,20125,03-12-24 9:52,Bangalore,D409,Amazon,0
T763,U991,26577,05-03-24 3:43,Mumbai,D416,Swiggy,0
T764,U442,4082,13-09-24 16:50,Delhi,D330,Flipkart,0
T765,U1764,34377,19-06-24 11:06,Chennai,D239,Amazon,0
T766,U1047,14425,25-10-24 8:51,Bangalore,D443,Paytm,0
T767,U1810,16752,29-11-24 1:58,Delhi,D485,Zomato,0
T768,U849,8138,27-07-24 20:37,Chennai,D228,Zomato,0
T769,U887,32888,18-05-24 20:32,Mumbai,D18,Zomato,0
T770,U716,36621,18-06-24 23:47,Hyderabad,D311,Amazon,0
T771,U1026,15323,07-04-24 15:58,Hyderabad,D122,Swiggy,0
T772,U796,15830,23-02-24 4:46,Delhi,D460,Amazon,0
T773,U606,35651,17-08-24 18:36,Chennai,D429,Swiggy,0
T774,U630,3856,02-10-24 4:09,Hyderabad,D175,Amazon,0
T775,U1323,7949,04-11-24 21:42,Mumbai,D490,Flipkart,0
T776,U130,17686,15-07-24 20:38,Bangalore,D324,Zomato,0
T777,U107,47203,04-11-24 15:41,Hyderabad,D272,Amazon,0
T778,U14,25442,28-02-24 6:40,Chennai,D291,Paytm,0
T779,U1484,12756,22-06-24 5:10,Bangalore,D67,Amazon,0
T780,U1334,8193,18-04-24 13:27,Mumbai,D224,Amazon,0
T781,U21,29943,03-10-24 3:40,Chennai,D105,Amazon,0
